,label_predicted,labels,memebership,confidence_scores_original,confidence_scores_prediction
2503,29,21,0,6.5325089963153e-05,0.9947313070297241
2504,29,22,1,0.0007010208792053163,0.9150508642196655
2505,29,20,1,1.2084925401723012e-05,0.9977418184280396
2506,15,15,1,0.4039798676967621,0.4039798676967621
2507,11,31,1,0.0003541374462656677,0.5059264898300171
2508,36,41,0,0.1853034347295761,0.4342554807662964
2509,29,17,0,1.42909821079229e-05,0.9925189018249512
2510,29,25,0,4.78893207400688e-06,0.9985625147819519
2511,29,21,1,3.539109820849262e-05,0.9792730808258057
2512,29,25,0,1.3400765055848751e-05,0.9896407723426819
2513,15,36,1,0.23986680805683136,0.33665236830711365
2514,29,17,0,6.87087185724522e-06,0.9867987036705017
2515,29,12,0,2.2755642703486956e-07,0.9728349447250366
2516,15,41,1,0.19716890156269073,0.43678656220436096
2517,29,21,0,0.0002519665868021548,0.8806664943695068
2518,36,36,1,0.5076960325241089,0.5076960325241089
2519,34,36,0,0.024737710133194923,0.6020526885986328
2520,29,29,1,0.50800621509552,0.50800621509552
2521,29,17,0,4.113596787647111e-06,0.9973084926605225
2522,15,41,0,0.16196078062057495,0.6683463454246521
2523,29,36,0,0.044199977070093155,0.7047901153564453
2524,29,40,0,1.547443935123738e-05,0.9524517059326172
2525,29,17,1,2.686783773242496e-06,0.9986571073532104
2526,10,36,1,0.032058242708444595,0.3277175724506378
2527,29,12,0,4.409185905274171e-08,0.9731195569038391
2528,15,41,0,0.18352417647838593,0.3939734101295471
2529,36,36,1,0.9680003523826599,0.9680003523826599
2530,29,17,1,1.472149870096473e-05,0.9937577247619629
2531,15,36,0,0.27991411089897156,0.5265935659408569
2532,15,41,0,0.18977752327919006,0.38071659207344055
2533,29,20,0,5.2603129006456584e-05,0.9976829290390015
2534,29,36,1,0.002275169128552079,0.9960306286811829
2535,29,29,0,0.676802396774292,0.676802396774292
2536,29,41,1,0.0018701052758842707,0.7229873538017273
2537,29,15,0,0.01601538062095642,0.6581783890724182
2538,29,36,0,0.0011532404460012913,0.9964339733123779
2539,29,17,1,0.00017937626398634166,0.9335875511169434
2540,36,36,1,0.5581267476081848,0.5581267476081848
2541,29,25,1,2.3407408662023954e-05,0.8830546140670776
2542,29,41,1,0.24215780198574066,0.3405474126338959
2543,29,36,0,0.023360610008239746,0.9552529454231262
2544,11,37,1,0.010874264873564243,0.4631788432598114
2545,41,41,1,0.4286037087440491,0.4286037087440491
2546,29,17,1,6.909307103342144e-06,0.9961428046226501
2547,29,20,0,4.6995419324957766e-06,0.946346640586853
2548,10,19,1,6.312709910361036e-09,0.5417208671569824
2549,29,41,1,0.01765402965247631,0.882817268371582
2550,11,31,1,7.290803478099406e-05,0.7368083596229553
2551,29,17,0,3.2042382827057736e-06,0.9984744191169739
2552,29,17,0,3.340859620948322e-06,0.9969235062599182
2553,29,21,0,4.006587914773263e-06,0.9990293979644775
2554,15,36,1,0.04195260629057884,0.5756620168685913
2555,34,10,0,0.045489124953746796,0.5460096001625061
2556,29,21,0,3.514550189720467e-05,0.9872907996177673
2557,29,17,1,4.082593022758374e-06,0.8956994414329529
2558,23,39,1,0.04053693637251854,0.8725365400314331
2559,36,36,1,0.857505738735199,0.857505738735199
2560,29,29,0,0.5284144282341003,0.5284144282341003
2561,29,21,0,8.974559023045003e-06,0.9959189295768738
2562,29,11,1,0.3957745134830475,0.5853090882301331
2563,29,20,0,0.0006124589126557112,0.9474260807037354
2564,29,6,1,4.4938929022464436e-07,0.9730018377304077
2565,23,32,0,1.2546430561144462e-09,0.9995341300964355
2566,29,17,1,1.0293725608789828e-05,0.9968106150627136
2567,29,21,0,4.819587047677487e-06,0.9992166757583618
2568,29,17,1,3.458028731984086e-05,0.9778580665588379
2569,34,10,1,0.020155807957053185,0.9235804677009583
2570,29,29,1,0.48979276418685913,0.48979276418685913
2571,29,17,0,4.712833742814837e-06,0.9908992052078247
2572,15,22,1,0.015198826789855957,0.6593248248100281
2573,29,17,1,4.224892791171442e-07,0.9995645880699158
2574,29,41,0,0.004858802072703838,0.9397581219673157
2575,29,17,1,1.4124771041679196e-05,0.988535463809967
2576,29,31,1,6.6528318711789325e-06,0.6339861750602722
2577,11,11,1,0.6830743551254272,0.6830743551254272
2578,29,40,1,1.7874918967208941e-06,0.9060980677604675
2579,34,5,0,8.173565584002063e-05,0.6559889912605286
2580,29,11,0,0.1321212649345398,0.544261634349823
2581,29,11,1,0.04690001904964447,0.9530207514762878
2582,29,36,0,0.004092339891940355,0.9811183214187622
2583,29,15,1,7.698487934248988e-06,0.9962210059165955
2584,29,37,0,0.0025329813361167908,0.7492272257804871
2585,29,20,1,1.9666736989165656e-05,0.9988498687744141
2586,12,12,0,0.3674355447292328,0.3674355447292328
2587,29,17,1,1.3030506806899211e-06,0.9978306889533997
2588,29,31,1,3.6998650898567575e-07,0.9559462666511536
2589,29,41,1,0.000805498450063169,0.9944098591804504
2590,29,5,1,9.974412387236953e-05,0.5158929228782654
2591,29,15,0,0.02977617084980011,0.8481946587562561
2592,29,12,1,2.7939821567457557e-09,0.9991143345832825
2593,36,41,0,0.039787039160728455,0.6295937299728394
2594,11,37,0,0.0194838959723711,0.5446571707725525
2595,29,21,0,1.3878990330340457e-06,0.999674916267395
2596,29,29,0,0.8171586990356445,0.8171586990356445
2597,29,12,1,0.0001853184076026082,0.770750105381012
2598,29,41,0,0.0009434727253392339,0.9812576770782471
2599,15,22,1,0.019475571811199188,0.5268090963363647
2600,22,41,1,0.17387358844280243,0.5200340747833252
2601,29,40,1,0.0001248701591975987,0.881492018699646
2602,10,18,0,0.012759876437485218,0.6666091680526733
2603,29,22,0,0.056417614221572876,0.5918436050415039
2604,29,41,1,0.005321267060935497,0.9783585071563721
2605,36,15,0,0.0423976331949234,0.8163071274757385
2606,29,37,1,5.292521746014245e-05,0.9978235960006714
2607,29,41,1,0.0069345575757324696,0.9452212452888489
2608,36,41,1,0.1931515336036682,0.35797008872032166
2609,22,41,1,0.19064299762248993,0.652269721031189
2610,34,29,1,0.01891174726188183,0.613408625125885
2611,29,12,0,9.765621200585883e-08,0.995294988155365
2612,11,40,0,0.00014646310592070222,0.6784406304359436
2613,29,15,1,1.6224173577938927e-06,0.9996635913848877
2614,11,27,1,2.379945556185703e-07,0.8795532584190369
2615,23,15,0,0.00024575990391895175,0.7293555736541748
2616,29,17,1,8.46909927076922e-07,0.9971818923950195
2617,29,6,1,0.0010069956770166755,0.7741600871086121
2618,29,41,0,0.0035708248615264893,0.6808958649635315
2619,29,31,0,2.182284151786007e-05,0.8251885771751404
2620,23,12,1,5.882936420675833e-06,0.9919517040252686
2621,29,21,1,0.005710864905267954,0.8796144127845764
2622,29,20,1,4.7733556129969656e-05,0.996359646320343
2623,11,27,0,1.6995387341012247e-05,0.5096766948699951
2624,29,12,1,1.8861408435100202e-08,0.9904181361198425
2625,29,37,0,0.005993119440972805,0.5548912286758423
2626,29,17,1,6.771138487238204e-06,0.9979233741760254
2627,43,32,1,0.00011548477050382644,0.7471255660057068
2628,29,22,1,0.008691936731338501,0.8066981434822083
2629,36,41,1,0.02126927301287651,0.7955785393714905
2630,34,7,0,0.18539415299892426,0.7406786680221558
2631,36,36,0,0.6155540943145752,0.6155540943145752
2632,29,12,0,3.2016676414059475e-05,0.6103376746177673
2633,29,21,0,6.212006701389328e-05,0.9884174466133118
2634,29,29,1,0.5605738759040833,0.5605738759040833
2635,29,17,0,1.229658391821431e-05,0.9845044612884521
2636,29,37,0,0.2712254226207733,0.5626728534698486
2637,29,5,0,1.1204327165614814e-05,0.9553461670875549
2638,34,40,0,0.0001683412992861122,0.44567760825157166
2639,15,36,1,0.23432600498199463,0.4548207223415375
2640,34,39,1,8.41187920741504e-06,0.9709898829460144
2641,29,12,0,0.009746933355927467,0.630692720413208
2642,11,27,0,1.1073935723970862e-07,0.7348883152008057
2643,34,10,0,0.06731117516756058,0.9326480627059937
2644,29,15,1,3.581500277505256e-05,0.9929163455963135
2645,11,11,1,0.7936817407608032,0.7936817407608032
2646,36,36,1,0.5100455284118652,0.5100455284118652
2647,29,25,0,3.9826982174417935e-06,0.999133288860321
2648,29,6,1,2.4072809523545402e-08,0.99941086769104
2649,29,25,1,2.2885949874762446e-05,0.9941242337226868
2650,41,41,0,0.48722267150878906,0.48722267150878906
2651,29,36,0,0.015102528966963291,0.9776080250740051
2652,29,17,0,5.429837074188981e-06,0.5595784187316895
2653,29,20,1,0.0001603813871042803,0.9614349007606506
2654,29,25,0,0.008255506865680218,0.8522574305534363
2655,29,17,1,1.5062149032019079e-05,0.9965319633483887
2656,29,17,1,2.3347045498667285e-05,0.9831640124320984
2657,29,17,1,2.1575983737420756e-06,0.9975613355636597
2658,36,41,1,0.10051035135984421,0.4046688973903656
2659,11,37,0,0.05927916243672371,0.461357057094574
2660,29,12,1,4.943686349179188e-07,0.8949394226074219
2661,23,17,0,0.0001199357575387694,0.7525457739830017
2662,29,20,1,0.0002435921924188733,0.9567880630493164
2663,29,21,0,1.1639186595857609e-05,0.9846369028091431
2664,39,12,1,0.11480028927326202,0.5183415412902832
2665,29,36,0,0.0482618510723114,0.9376880526542664
2666,29,21,0,0.0004510299186222255,0.9499000310897827
2667,29,25,1,6.999135803198442e-05,0.9375495314598083
2668,41,41,0,0.5644593238830566,0.5644593238830566
2669,29,25,1,0.00026738946326076984,0.933633029460907
2670,29,41,0,0.0003525162173900753,0.9889377355575562
2671,29,5,0,6.554333253916411e-07,0.9962069988250732
2672,29,12,0,0.0016052243299782276,0.9841005802154541
2673,29,21,1,0.0013980137882754207,0.9833588004112244
2674,29,15,1,6.411686172214104e-06,0.9978086352348328
2675,29,17,0,3.5614082207757747e-06,0.9981671571731567
2676,29,15,1,0.18557526171207428,0.7728154063224792
2677,29,36,1,0.019865306094288826,0.9576709866523743
2678,29,0,1,3.368517354829237e-06,0.9500244855880737
2679,15,41,0,0.2525297701358795,0.41474035382270813
2680,29,36,0,0.24315373599529266,0.3772251009941101
2681,29,36,1,0.004488564096391201,0.9939529299736023
2682,10,37,0,0.1333279311656952,0.7909626364707947
2683,29,21,1,4.0675848140381277e-05,0.9863502383232117
2684,29,12,1,9.311791160371286e-08,0.919981062412262
2685,29,29,1,0.7943161129951477,0.7943161129951477
2686,29,17,1,1.949372290255269e-06,0.9960780739784241
2687,29,21,0,0.00010510611900826916,0.9618231654167175
2688,23,36,1,0.2063295543193817,0.7541377544403076
2689,36,15,0,0.006197255104780197,0.5647844672203064
2690,29,21,0,7.781714884913526e-06,0.9888936877250671
2691,29,36,0,0.01975572668015957,0.46212971210479736
2692,29,12,1,3.0391632321880024e-08,0.9887292981147766
2693,29,21,1,1.8215543605037965e-05,0.9957797527313232
2694,11,25,0,0.000446326972451061,0.5476231575012207
2695,15,41,1,0.06633361428976059,0.48233044147491455
2696,15,36,1,0.20032048225402832,0.6083613634109497
2697,29,25,0,7.462224311893806e-05,0.9815741181373596
2698,29,11,0,0.06096182018518448,0.9261636734008789
2699,10,38,0,1.01157547760522e-06,0.4170379042625427
2700,11,11,1,0.6910925507545471,0.6910925507545471
2701,29,21,1,6.878714884805959e-06,0.8287402391433716
2702,7,7,1,0.993728518486023,0.993728518486023
2703,29,15,1,0.0012657506158575416,0.9096065163612366
2704,41,41,0,0.3657078444957733,0.3657078444957733
2705,29,21,1,1.7095089788199402e-05,0.9664527773857117
2706,11,11,1,0.8288557529449463,0.8288557529449463
2707,36,41,1,0.023135045543313026,0.4469127058982849
2708,29,12,1,0.09522256255149841,0.8924357891082764
2709,29,21,0,2.1234696760075167e-05,0.9965720176696777
2710,36,36,1,0.48615193367004395,0.48615193367004395
2711,10,18,1,0.00013461777416523546,0.9774925112724304
2712,29,41,1,0.011794592253863811,0.946868896484375
2713,29,21,1,3.862585799652152e-06,0.9990625977516174
2714,29,29,0,0.537663459777832,0.537663459777832
2715,29,6,0,1.1757779248000588e-05,0.9848988652229309
2716,29,12,1,1.3983648159410222e-06,0.9883520007133484
2717,29,29,0,0.7479944229125977,0.7479944229125977
2718,23,36,0,0.0073053715750575066,0.9657807946205139
2719,29,17,1,2.0026157017127844e-06,0.9987069368362427
2720,29,41,0,0.013698247261345387,0.9036926031112671
2721,29,37,1,0.0013384685153141618,0.6785021424293518
2722,43,3,1,0.00719935679808259,0.3701186776161194
2723,29,11,1,0.3935074806213379,0.6002682447433472
2724,29,36,0,0.35801276564598083,0.5248128175735474
2725,29,11,0,0.19643591344356537,0.7922523021697998
2726,36,41,0,0.2953665554523468,0.41846269369125366
2727,22,36,0,0.12610995769500732,0.40860867500305176
2728,29,17,1,7.584349532407941e-06,0.9954643845558167
2729,29,21,1,2.609776856843382e-05,0.9894225001335144
2730,11,11,1,0.661447286605835,0.661447286605835
2731,29,29,1,0.8114961981773376,0.8114961981773376
2732,36,41,0,0.043525874614715576,0.7182865738868713
2733,29,7,0,0.00747985765337944,0.9446264505386353
2734,24,6,0,6.252629702885315e-08,0.986976683139801
2735,43,14,0,0.01153861079365015,0.6956114768981934
2736,29,41,1,0.001925487071275711,0.9904382824897766
2737,11,27,0,2.2457336399384076e-06,0.6247363686561584
2738,29,17,0,1.1681099749694113e-06,0.9943477511405945
2739,10,18,1,0.00115580961573869,0.9905445575714111
2740,11,40,1,0.0004642074927687645,0.89309161901474
2741,29,41,1,0.09391391277313232,0.8058001399040222
2742,10,28,0,3.0759204037167365e-06,0.9653400182723999
2743,29,37,1,0.00593357952311635,0.736905574798584
2744,24,12,1,0.01947067677974701,0.48797786235809326
2745,29,21,0,5.775714271294419e-06,0.9992992877960205
2746,11,37,1,0.0016500088386237621,0.7267749905586243
2747,41,41,0,0.5903906226158142,0.5903906226158142
2748,29,17,0,8.770857107265329e-07,0.9981666803359985
2749,29,17,1,0.00040699978126212955,0.9418543577194214
2750,29,17,1,0.00046978177851997316,0.9468857645988464
2751,11,11,0,0.4854956269264221,0.4854956269264221
2752,23,17,0,0.000219958063098602,0.39234229922294617
2753,29,15,1,0.0021353692281991243,0.9302037358283997
2754,34,10,1,0.3460060656070709,0.6508957147598267
2755,29,41,0,0.0015241570072248578,0.9850993752479553
2756,29,12,1,3.3990694703334157e-08,0.9963890314102173
2757,15,41,0,0.2787127196788788,0.3154645264148712
2758,10,38,1,2.5343771881125576e-07,0.8772347569465637
2759,10,13,1,0.001712731085717678,0.68434739112854
2760,29,17,0,1.8217232309325482e-06,0.9980536699295044
2761,29,29,0,0.9800743460655212,0.9800743460655212
2762,29,21,1,1.591853106219787e-05,0.9955452680587769
2763,29,17,0,5.888938540010713e-05,0.8761800527572632
2764,29,41,1,0.014561451971530914,0.8945050835609436
2765,34,38,0,6.868327018239029e-10,0.7728771567344666
2766,29,17,0,9.505957905275864e-07,0.9992332458496094
2767,29,17,1,1.1264994100201875e-05,0.9665644764900208
2768,10,18,1,0.00011235322017455474,0.9898859262466431
2769,21,25,0,0.1474413126707077,0.21673797070980072
2770,29,41,1,0.000725660240277648,0.9693277478218079
2771,22,22,0,0.3441073000431061,0.3441073000431061
2772,29,29,0,0.9813236594200134,0.9813236594200134
2773,41,41,0,0.3787131905555725,0.3787131905555725
2774,29,31,1,0.24765577912330627,0.6258856058120728
2775,29,12,0,0.00020820967620238662,0.4660932421684265
2776,29,11,0,0.051366694271564484,0.9481688141822815
2777,29,21,1,3.4375311770418193e-06,0.9971146583557129
2778,29,5,0,4.179027382633649e-05,0.9735118746757507
2779,22,41,0,0.3078867793083191,0.45766231417655945
2780,29,36,1,0.02278655767440796,0.9695274233818054
2781,29,31,1,9.550463801133446e-06,0.7035603523254395
2782,29,15,1,0.030786890536546707,0.9243850708007812
2783,29,21,1,3.014698904735269e-06,0.9991989731788635
2784,29,21,1,6.259882411541184e-06,0.9991428852081299
2785,29,25,0,8.509611575391318e-07,0.9995927214622498
2786,29,21,0,1.1416096640459727e-05,0.998363196849823
2787,15,41,0,0.2703418433666229,0.6232631206512451
2788,29,29,0,0.9550096392631531,0.9550096392631531
2789,29,29,1,0.5158571600914001,0.5158571600914001
2790,41,36,0,0.27344807982444763,0.3990243077278137
2791,29,11,0,0.04131793975830078,0.5554984211921692
2792,11,40,1,0.006966051645576954,0.7883440852165222
2793,36,41,0,0.29095903038978577,0.5269562005996704
2794,29,41,1,0.06161349639296532,0.5124576687812805
2795,29,36,1,0.18797089159488678,0.5592032074928284
2796,41,15,1,0.13809935748577118,0.2929428219795227
2797,11,29,1,0.2140328288078308,0.7595428228378296
2798,29,31,0,2.7564670745050535e-05,0.7527535557746887
2799,29,17,0,4.163689936831361e-06,0.995367169380188
2800,10,18,0,0.0028660313691943884,0.9448217153549194
2801,29,21,0,2.9929016818641685e-05,0.9966250658035278
2802,29,41,0,0.0793105736374855,0.7922007441520691
2803,29,21,1,8.269764293800108e-06,0.998034656047821
2804,15,22,1,0.2638472318649292,0.5422298908233643
2805,34,37,0,0.0009897742420434952,0.6591781377792358
2806,29,25,0,0.0009345735888928175,0.8180903196334839
2807,22,41,1,0.2492067664861679,0.3451169431209564
2808,11,37,1,0.0054350346326828,0.7124474048614502
2809,29,41,1,0.0026042493991553783,0.9495310187339783
2810,29,10,0,0.015237051993608475,0.6175498366355896
2811,36,41,1,0.18188196420669556,0.5468776822090149
2812,29,41,1,0.1576809585094452,0.6151142120361328
2813,29,17,0,2.0466683054110035e-05,0.9779616594314575
2814,18,25,1,0.02784646861255169,0.3976016044616699
2815,34,10,0,0.00250456715002656,0.9888893365859985
2816,29,17,1,7.99997110334516e-07,0.9992234706878662
2817,23,19,1,2.961654810285097e-10,0.4491385817527771
2818,29,41,0,0.09118426591157913,0.5833705067634583
2819,29,40,0,7.030506367300404e-06,0.9616335034370422
2820,29,29,1,0.7863616347312927,0.7863616347312927
2821,29,27,1,1.4991303487477126e-07,0.785312294960022
2822,11,29,1,0.2965196967124939,0.7031359672546387
2823,36,36,0,0.4807218611240387,0.4807218611240387
2824,29,11,0,0.4541751444339752,0.5083609223365784
2825,15,41,0,0.08959110826253891,0.7675695419311523
2826,29,21,0,4.0658087527845055e-06,0.9993252754211426
2827,36,41,0,0.27371296286582947,0.4507644474506378
2828,29,12,1,1.3370422493608203e-05,0.6862204074859619
2829,36,41,0,0.359132319688797,0.3865472078323364
2830,29,31,1,2.0987706648156745e-06,0.6917647123336792
2831,15,41,0,0.20502884685993195,0.3879765570163727
2832,29,12,0,2.0707784642581828e-07,0.9824892282485962
2833,36,15,1,0.17235319316387177,0.5701971650123596
2834,11,37,1,0.006145386025309563,0.8387751579284668
2835,36,36,1,0.5723189115524292,0.5723189115524292
2836,23,21,0,0.0001614762149984017,0.7759900689125061
2837,29,11,1,0.012066604569554329,0.9577933549880981
2838,29,21,0,1.1815818652394228e-05,0.993316113948822
2839,29,21,1,0.00013469213445205241,0.9451125264167786
2840,29,11,0,0.40607398748397827,0.4699695110321045
2841,11,27,0,2.0988973403746058e-07,0.5389806032180786
2842,10,19,0,1.5111745188534087e-10,0.889738142490387
2843,29,40,1,1.6614963897154666e-05,0.8204968571662903
2844,29,41,0,0.00012676687038037926,0.9851405620574951
2845,36,22,1,0.013513380661606789,0.44371750950813293
2846,29,17,1,2.0438196770555805e-06,0.9980409741401672
2847,34,5,1,0.0002943522995337844,0.4807899594306946
2848,37,29,0,0.08331600576639175,0.7078632712364197
2849,29,17,1,1.1873842595377937e-05,0.8797931671142578
2850,29,11,1,0.28666821122169495,0.7131167650222778
2851,29,17,0,1.3051811038167216e-05,0.9768977165222168
2852,37,29,0,0.05057024210691452,0.5013527870178223
